dt_ts,NEE,ET,LE,H,SWin,SWout,LWin,LWout,TA1,TA2,RH1,RH2
2025-06-10 07:00:00,7.719724813731733,1.7829962189313369,50.900215960590415,33.99366234939873,268.7533,41.20833,294.0933,391.7067,14.0,14.6231075,74.77,75.64583333333333
2025-06-10 07:30:00,6.000451269282106,1.5548987876418672,44.35737762627678,34.56215738357007,348.9933,53.11833,295.63,399.3083,14.7,15.338803333333331,72.77,71.76083333333334
2025-06-10 08:00:00,10.653491008383863,2.7064991304766983,77.16580272487165,66.35670490918636,54.81333,62.33667,321.3283,408.31,15.4,16.227879166666668,71.31,71.90749999999998
2025-06-10 08:30:00,9.872522305016254,3.2917035692719456,93.778911531987,82.61879599258054,513.9366,70.785,299.7383,416.83,16.21,17.091239166666664,66.83,66.52083333333333
2025-06-10 09:00:00,11.447925485363443,3.5457674316094723,100.97044789651818,99.01996607904485,488.0033,60.525,309.3833,420.09,16.95,17.733610000000002,63.82,63.40333333333334
2025-06-10 09:30:00,9.41340897322222,3.826788487687707,108.92052730499536,100.04990049689044,356.5433,74.57667,357.8,429.7683,17.37,18.68823833333333,63.96,62.185
2025-06-10 10:00:00,8.37211257185168,3.2265848311059173,91.79179139825082,86.18629722882068,642.4583,85.46,352.74,428.2083,17.75,18.749315833333338,63.08,61.73000000000001
2025-06-10 10:30:00,11.027833257742541,4.071844091580596,115.7751093405884,112.87372610909416,707.8633,92.25166,345.3233,443.9583,18.75,19.969705,59.6,59.818333333333335
2025-06-10 11:00:00,10.643290783889267,4.114167293787838,116.9107328104174,120.20153289774387,475.5233,60.70833,363.855,435.0133,19.13,20.163409166666668,58.88,59.06916666666667
2025-06-10 11:30:00,8.026991009046977,3.699646147225336,105.09977500981458,92.221601828887,531.2333,62.805,345.6533,437.3833,19.3,20.285010000000003,58.07,58.634166666666665
2025-06-10 12:00:00,12.230007891099334,5.3110962090997935,150.82803503259117,135.27650525253097,1001.252,127.4433,343.4083,462.6416,19.73,21.40116666666667,56.27,55.40833333333333
2025-06-10 12:30:00,13.730622190394255,6.17669496934218,175.31590967014878,167.23242303824753,449.8333,56.11666,361.195,454.9517,20.68,21.995080833333333,55.4,54.895
2025-06-10 13:00:00,11.982236454292417,5.671236970873688,160.91305372647443,160.64021877741408,457.985,51.64666,318.5583,459.6283,20.77,22.57889083333333,53.52,52.14750000000001
2025-06-10 13:30:00,10.88463743080425,5.747068782007177,162.98119244803996,158.44868692956902,903.6716,114.585,329.2417,464.5316,21.48,22.969836666666662,52.47,51.546666666666674
2025-06-10 14:00:00,13.910348058124166,6.869801576638914,194.71009193871208,174.92808726728728,674.3033,85.325,326.4333,465.21,21.69,23.590965,50.88,50.66749999999999
2025-06-10 14:30:00,10.069335806609677,5.6944473560092455,161.33370802045715,126.81431790459396,794.2216,103.445,321.7233,465.1733,22.53,23.817716666666666,48.39,48.095
2025-06-10 15:00:00,12.573530861857023,5.933473063187376,168.0517087650223,138.2591300066484,756.0566,98.60999,326.6266,464.2433,23.18,24.358770000000003,46.82,46.86166666666666
2025-06-10 15:30:00,9.831086525448557,5.320405509156,150.64482031521518,114.30610984413988,641.2216,85.755,322.1516,459.9166,23.34,24.6090925,46.63,46.543333333333344
2025-06-10 16:00:00,10.257408179965434,5.258574326399313,148.85285446761986,118.2798081295348,537.7,77.17667,319.9183,454.2367,23.45,24.344175,47.15,46.33916666666666
2025-06-10 16:30:00,8.057548442536296,4.340991452025709,122.89317097404188,75.88330097118242,450.2833,65.14667,319.6717,450.4383,23.77,24.55072083333333,47.48,46.00416666666666
2025-06-10 17:00:00,4.523065030762099,2.7192889087386907,76.98848689605913,36.36053508332639,341.795,50.70166,316.86,440.0316,23.17,23.78175833333333,45.99,47.685
2025-06-10 17:30:00,3.3103798499198382,2.561543331683095,72.52454414894014,17.51349618040213,259.4467,38.83,316.1083,433.5,23.08,23.554225833333334,46.36,47.864166666666655
2025-06-10 18:00:00,2.1471909405753693,2.3707936697937892,67.12830233415492,0.9240619396119196,173.3967,26.63333,313.175,426.8033,23.14,23.59044,46.05,47.26
2025-06-10 18:30:00,0.6538084100031701,1.2840186291449733,36.363064906195774,-6.96414307222868,96.93166,13.93667,316.725,418.4383,22.65,22.4014825,45.96,50.16916666666666
2025-06-10 19:00:00,-1.2868348180343343,0.7619847885694448,21.59584358458512,-11.890623200394232,36.35167,3.178333,316.6417,406.74,21.95,20.119031666666668,51.92,73.19166666666668
2025-06-10 19:30:00,-2.5200605566374104,0.42135262616786245,11.945220097399156,-8.913892435564545,3.353333,0.5666667,315.6033,395.0516,19.47,16.7070725,67.37,81.83333333333333
2025-06-10 20:00:00,-3.753286295240486,0.08072046376628,2.294596610213194,-5.9371616707348585,-2.276667,-0.05666666,313.6566,387.1333,17.47,14.907889166666669,74.22,88.95833333333333
2025-06-10 20:30:00,-4.986512033843561,0.19834525394610092,5.64452466743144,-2.960430905905172,-2.518333,0.1083333,313.9867,383.6433,16.62,13.852375000000002,74.91,91.35
2025-06-10 21:00:00,-1.5740083293311136,0.1424430498882127,4.055651874806316,-4.428380986555387,-2.355,-0.24,313.23,380.83,16.01,13.210451666666666,75.91,92.70833333333331
2025-06-10 21:30:00,-2.3003279365213345,-0.009434929016662666,-0.2687060072332474,-5.896331067205604,-1.72,0.01666667,313.3833,379.795,16.03,12.785400833333336,76.03,93.70833333333331
2025-06-10 22:00:00,-3.0266475437115554,0.04112477959615351,1.1698143615790388,-7.36428114785582,-3.011667,0.175,313.4433,383.515,17.28,13.498470833333334,66.3,88.34166666666665
2025-06-10 22:30:00,-3.752967150901777,0.09168448820896968,2.6083347303913254,-8.832231228506036,-1.933333,-0.1133333,313.6033,381.0667,16.99,13.138963333333336,67.57,89.10833333333333
2025-06-10 23:00:00,-5.6751258236175515,0.16544429100215913,4.707195635080527,-17.839888087975755,-2.62,-0.02,315.095,383.2883,16.86,15.083684166666666,67.71,77.79166666666667
2025-06-10 23:30:00,-7.147512755243376,0.2269062431010025,6.456273933257728,-25.022735782693,-2.938333,-0.125,313.8167,384.1883,16.84,15.670134166666664,67.68,73.75333333333333
2025-06-11 00:00:00,-2.7312661663846574,0.2153128767229312,6.1277130621384455,-27.148209583071043,-2.853333,0.2583333,313.3567,383.9666,16.62,15.63868,69.94,75.065
2025-06-11 00:30:00,-14.058468575518912,0.4882449411851207,13.890392300202468,-55.29837942716725,-2.538333,0.285,314.7183,387.9583,17.43,16.62646083333333,67.45,71.5625
2025-06-11 01:00:00,-5.782809700809553,0.5594925473956935,15.914142463171698,-45.091076457985615,-2.698333,0.6149999,315.3567,389.0516,17.42,16.749515000000002,68.0,71.25500000000001
2025-06-11 01:30:00,-3.6789383974579026,0.31620354638905224,8.995041189024512,-33.480390115867934,-3.386667,-0.2633333,316.955,386.5616,17.11,16.275631666666666,69.46,73.46416666666667
2025-06-11 02:00:00,-6.195248671673796,0.20816515540414024,5.9226775679078125,-38.70671307535853,-2.503333,0.3116667,318.5767,387.1083,17.08,16.10593833333333,69.83,74.56916666666666
2025-06-11 02:30:00,-10.810286074069037,0.3496194336494926,9.940363915258752,-62.07183518551873,-2.77,0.295,322.3617,391.7683,18.12,17.28100833333333,65.98,69.89416666666668
2025-06-11 03:00:00,-8.226630678383826,0.3064536437606278,8.710392113022507,-57.03900320255355,-1.105,0.045,365.7883,397.25,18.44,17.913227499999998,65.63,68.19583333333333
2025-06-11 03:30:00,-7.412022502871403,0.714639049194091,20.298866396197965,-60.27378461676238,-2.308333,0.25,324.73,397.58,19.19,18.549385,63.37,66.1425
2025-06-11 04:00:00,-6.646697789004547,0.8226996330611489,23.359563405157758,-67.56255815374001,-2.221667,0.2866667,325.0083,398.3267,19.36,18.663386666666664,63.1,65.97749999999999
2025-06-11 04:30:00,-5.593659627790606,0.5991138504394738,17.012249384114178,-58.676100140985135,5.893333,1.003333,323.9783,398.18,19.29,18.569424166666668,63.83,66.915
2025-06-11 05:00:00,-4.346297091483267,1.371100299996751,38.92954861292808,-59.837909928558176,47.3,6.213333,338.5133,403.1283,19.6,19.19026,63.22,65.34333333333335
2025-06-11 05:30:00,-1.7273195832178727,1.6479713289035585,46.77998274961151,-44.024719746407285,139.52,19.99833,391.375,411.9917,20.04,20.070765,62.77,63.27583333333333
2025-06-11 06:00:00,1.813303436099381,2.3480942737980417,66.62030129396771,-24.63513942738475,80.56667,10.355,381.1533,413.07,20.3,20.2032875,62.88,64.55083333333333
2025-06-11 06:30:00,0.38850932494767126,2.233943520739228,63.38487292314882,-28.81703395990324,115.745,14.75,368.0033,413.7417,20.39,20.28327666666667,62.35,63.3
2025-06-11 07:00:00,2.9646390590173506,2.4529054276496525,69.58429314510892,-14.972563508228603,262.0583,36.30833,341.975,422.8416,20.84,21.1726525,61.24,62.3375
2025-06-11 07:30:00,10.304817987743439,4.396245385241869,124.59698337148576,57.064519070498335,467.2066,66.745,364.0183,442.9216,22.17,22.86005416666666,57.49,56.03333333333333
2025-06-11 08:00:00,9.300233363407147,4.235713897195824,120.02119918644176,30.69484028939985,486.1617,68.865,343.4917,440.6283,22.02,22.64670166666667,57.84,58.17666666666667
2025-06-11 08:30:00,10.051512131881674,4.885593308107787,138.32341090691946,72.0176729140209,517.2933,70.68333,357.2783,452.3533,23.21,24.006227500000005,55.08,54.99916666666667
2025-06-11 09:00:00,9.930187690750854,5.315597718342591,150.4366558644052,72.61193820610373,504.23,65.16666,336.8766,453.045,23.42,24.156304999999996,55.77,56.25000000000001
2025-06-11 09:30:00,12.275568329089397,6.427667399013249,181.7550250431164,116.65335440539307,594.3833,76.89666,365.3383,459.7966,24.44,25.124079166666665,52.69,53.58333333333332
2025-06-11 10:00:00,14.807041301927407,6.8429999744982215,193.4325915127938,85.98601820510869,843.7599,108.38,334.19,478.0866,24.77,26.597846666666666,50.27,49.52
2025-06-11 10:30:00,10.979870526266886,6.516510123483472,184.04555360994752,115.56891175158516,932.9916,119.1733,352.0883,492.1766,26.03,27.8464525,47.32,46.58583333333333
2025-06-11 11:00:00,10.199075439590624,5.909886203639098,166.8466826351314,88.06399185852294,662.6166,84.635,374.0817,475.685,26.15,27.2794875,46.72,48.15916666666666
2025-06-11 11:30:00,10.632753643955553,6.074773831007654,171.45519405140314,86.77959348334208,742.9933,94.81,376.975,490.6267,26.71,27.927075833333337,44.48,44.6625
2025-06-11 12:00:00,13.02554663894861,7.179046149743828,202.48526742052465,120.59787843754764,954.6733,122.0283,400.36,502.3367,27.88,29.049406666666663,41.3,41.53333333333334
2025-06-11 12:30:00,12.236175253267868,8.821601151756145,248.6397171907703,199.39158384412264,952.2632,116.9617,344.2983,504.685,27.93,29.759847500000003,43.61,41.4575
2025-06-11 13:00:00,12.193282723330062,8.818043013688099,248.4981079442102,179.790636084332,926.8699,113.9917,344.5866,508.0283,28.57,29.751525000000004,41.19,41.02666666666667
2025-06-11 13:30:00,10.330328344916943,6.47281631138058,182.33625665942313,155.18483679813951,91.68166,112.66,390.7183,511.6516,28.8,30.631271666666667,41.66,40.455000000000005
2025-06-11 14:00:00,11.181885904415008,8.623975810239303,242.8445286154736,151.39250218424414,843.2133,107.1533,349.9066,506.625,28.88,30.61776833333333,39.49,39.001666666666665
2025-06-11 14:30:00,10.00194784968625,7.545704817688755,212.4554951995204,142.82086688018936,778.6166,99.24,348.2417,500.0116,29.23,30.67612083333333,37.69,37.345000000000006
2025-06-11 15:00:00,9.414047373315201,7.315389696522623,205.94493297095983,120.52480411861583,730.5016,93.99,343.7,496.835,29.71,30.83771416666667,33.45,32.52166666666667
2025-06-11 15:30:00,6.675090439991712,4.988815198491757,140.4371862095253,81.42052961849323,650.565,86.685,346.115,494.7633,29.79,31.130588333333336,34.17,32.85666666666666
2025-06-11 16:00:00,6.815297098354826,5.652118370464782,159.0915691901212,57.26810367454481,553.5866,81.07,344.7583,480.9316,29.43,30.51347833333333,33.37,34.57666666666667
2025-06-11 16:30:00,6.977335897131927,5.734601962063787,161.4331753992695,45.28251095817335,465.6466,66.97833,343.57,473.685,29.51,30.39938166666666,32.49,32.27833333333333
2025-06-11 17:00:00,5.130045410291422,4.817157182994279,135.62095360315422,11.561147448996604,378.765,55.49,343.4833,469.16,29.3,29.98541250000001,34.07,34.781666666666666
2025-06-11 17:30:00,4.408924716380282,4.495365363066397,126.59367000668904,-9.78238550140976,271.255,39.86666,346.2166,459.25,28.93,29.38047833333334,34.8,34.24916666666667
2025-06-11 18:00:00,0.3150916522778295,2.3085294112351376,65.04418623538645,-31.125918451816123,92.28833,12.26,361.72,448.18,27.89,27.7447,37.53,39.88
2025-06-11 18:30:00,-1.5427335434002274,2.015748276545911,56.83322682832031,-39.53770709290741,54.705,6.853333,351.355,440.99,27.22,26.77552083333333,40.2,42.678333333333335
2025-06-11 19:00:00,-3.434153737591049,0.9865211043359446,27.832575167859723,-38.224475305391245,12.7,1.616667,352.5633,435.495,26.42,25.91080333333333,41.79,43.859166666666674
2025-06-11 19:30:00,-4.0191818352602695,0.7311454859228608,20.642026521388644,-33.79229046192997,0.2916667,-0.3583333,359.2083,427.82,25.36,24.530145833333336,45.68,49.47333333333333
2025-06-11 20:00:00,-3.865111921090636,0.46040620883056527,13.009042103249026,-25.598352690582328,-1.951667,-0.38,366.3317,426.8733,24.79,23.934059166666668,47.91,51.505
2025-06-11 20:30:00,-3.6028050972792407,0.45155508220347984,12.763628873194428,-25.479852860295463,-1.126667,-0.2533333,407.7533,430.8617,24.51,24.05281166666667,49.99,52.04666666666666
2025-06-11 21:00:00,19.24076370908564,-1.6129031905239506,-45.592712411234864,-41.38417473103615,0.8483333,-2.363333,416.9216,422.4333,24.21,23.432981666666663,45.12,53.56666666666666
2025-06-11 21:30:00,7.230073330367812,8.746642502881402,248.19483731308748,-58.41710514911006,-0.01166665,1.205,366.4917,404.3,20.13,19.063061666666663,60.98,68.76333333333334
2025-06-11 22:00:00,-4.7806170483500185,7.140041264283618,202.7211064304572,-16.85111762411898,-0.7716666,0.025,394.5616,402.06,18.35,17.44832,79.56,87.35000000000001
2025-06-11 22:30:00,3.7948005232193007,5.533440025685834,157.24737554782695,-18.552122027852647,-0.9266667,1.391667,394.47,399.6117,17.41,17.08780833333333,83.7,88.39166666666667
2025-06-11 23:00:00,12.370218094788621,3.92683878708805,111.77364466519668,-33.419990988171186,-0.07,0.8066666,391.61,399.2433,17.95,17.466290833333336,79.23,84.09166666666667
2025-06-11 23:30:00,20.945635666357937,-2.8020672043435932,-79.67426347255387,-15.148650200767932,-0.395,0.5016666,378.3233,401.2133,18.32,17.899147499999998,76.75,80.4225
2025-06-12 00:00:00,-25.72414425758633,5.331796628483645,151.65138803453982,-22.8259385464968,-1.473333,1.03,395.72,399.365,17.71,17.401588333333333,81.0,84.2
2025-06-12 00:30:00,-33.45615554809063,4.585061091074249,130.41248856680386,-12.19647820517674,-0.195,0.56,394.2067,397.65,17.54,17.106155833333336,81.3,86.41666666666667
2025-06-12 01:00:00,-16.578166644279403,3.8383255536648524,109.17358909906793,-3.2206038514003255,-0.145,0.445,373.3233,396.23,16.85,16.563333333333333,86.8,92.50833333333334
2025-06-12 01:30:00,0.29982225953182123,3.0915900162554557,87.93468963133196,-10.58854322203619,-0.71,0.29,389.5533,396.9683,17.11,16.81013833333333,86.8,90.875
2025-06-12 02:00:00,17.177811163343048,2.3448544788460595,66.69579016359602,-17.956482592672053,-0.4283333,1.355,394.145,397.8016,17.37,17.00316666666667,83.0,87.06666666666668
2025-06-12 02:30:00,12.37596342391061,1.5981189414366628,45.45689069586007,-14.484761980529829,-0.1783333,0.9133334,392.0333,398.2533,18.09,17.489484166666667,77.81,82.64166666666667
2025-06-12 03:00:00,7.574115684478171,,,-8.102543509555002,-0.7749999,0.1633333,365.3816,395.53,17.15,16.587238333333335,85.6,90.05000000000001
2025-06-12 03:30:00,2.772267945045731,0.1046478666178702,2.979091760388168,-1.7203250385801745,-0.7266666,0.24,367.4833,394.3,16.7,16.210849166666662,88.4,92.3
2025-06-12 04:00:00,-2.0295797943867058,0.4034424560117122,11.482968249099898,-2.253620990820477,-0.5616667,0.255,361.3066,393.5466,16.66,16.089784166666664,86.7,91.65833333333336
2025-06-12 04:30:00,-24.695697559013567,0.7022370454055541,19.986844737811627,-26.44526604934631,3.928333,0.8683333,370.0533,395.1833,17.13,16.328981666666667,84.9,90.825
2025-06-12 05:00:00,-3.796024905666441,0.3161846729962172,8.996540594137382,-9.339907053325822,15.28667,2.196666,368.6316,397.0016,17.23,16.911808333333337,84.6,88.08333333333333
2025-06-12 05:30:00,-3.589300132176669,0.2842090356653735,8.08964975818664,-6.91280423761946,26.955,3.253333,372.0833,396.5433,16.72,16.676143333333332,88.9,90.475
2025-06-12 06:00:00,-3.3825753586868976,0.5261685258730938,14.97764261380112,-4.485701421913096,49.36833,5.803333,368.12,398.2816,16.95,16.93425166666667,85.0,87.575
2025-06-12 06:30:00,-0.03412192834045324,0.5162231342681846,14.6903988351738,2.570976182561678,171.7683,20.91333,356.1366,404.4266,17.5,17.735238333333335,83.5,84.89166666666667
2025-06-12 07:00:00,1.394785717006095,1.030839784486834,29.321473056518624,11.54045511792934,215.4366,29.49,364.3667,408.88,18.08,18.45368333333333,79.5,79.44166666666668
2025-06-12 07:30:00,2.823693362352644,1.8446238107226527,52.44092107780958,36.597474546647724,291.815,35.235,364.505,418.1733,18.86,19.563125,77.03,76.0075
2025-06-12 08:00:00,7.942735413687621,1.9130382981664742,54.363976618070126,46.64477337262387,423.8833,56.22333,343.78,424.4933,19.43,20.2156425,74.2,74.14416666666666
2025-06-12 08:30:00,7.53733695776759,2.9605152777455572,84.09141486527281,70.27181951820926,423.8333,53.135,339.9467,426.1783,19.73,20.656493333333334,73.76,70.74833333333333
2025-06-12 09:00:00,7.3258092371729004,3.5588314360834303,101.0306915102021,78.97635943775158,623.015,80.51,362.675,441.2317,20.67,22.35104083333333,71.15,67.21166666666666
2025-06-12 09:30:00,4.520384691249588,5.947058141144568,168.71513702326055,109.72031214068625,724.2066,89.12333,332.7267,453.5033,21.47,23.5559275,65.98,60.51333333333333
2025-06-12 10:00:00,9.819895005755106,5.497514792714723,155.8429351327515,112.89717293639583,912.9783,111.8067,336.8333,464.4716,22.5,24.38647416666667,61.74,57.390833333333326
2025-06-12 10:30:00,17.422307608177356,7.514076835659672,212.8277353859773,180.1934111466128,686.1733,82.365,372.65,468.1833,23.47,25.576535,60.83,55.84166666666667
2025-06-12 11:00:00,5.668110839058832,6.079942370281789,172.15387017667896,90.23416008823433,481.435,59.34333,379.5433,450.43,23.22,24.643218333333337,59.58,57.01499999999999
2025-06-12 11:30:00,10.72396507529639,5.913335464306551,167.34605450640174,86.01687031814625,909.7133,109.5117,364.95,479.3416,24.48,26.65545416666667,56.49,55.15916666666666
2025-06-12 12:00:00,12.24300700404493,7.448693336694733,210.619335206672,149.41488899746568,717.7933,86.43832,371.8517,481.76,25.05,26.986196666666668,54.87,52.09666666666666
2025-06-12 12:30:00,9.862909727790514,5.286111457963835,149.4633952654785,109.45875939433834,552.05,66.935,388.1,457.2683,24.62,25.5780275,55.7,54.04666666666666
2025-06-12 13:00:00,5.374609842475582,3.171157606153337,89.68037901602817,76.46159422816658,632.2433,76.9,376.1566,462.6183,24.51,25.87881416666666,58.02,56.9025
2025-06-12 13:30:00,11.069224380855454,6.295435414527152,177.9860973322549,118.86002288299817,865.8083,103.885,354.9483,475.685,25.4,26.911361666666664,54.8,53.38916666666666
2025-06-12 14:00:00,6.957532091067437,5.201672690630031,147.09138216849223,96.1686476045056,686.2416,83.33833,352.2133,472.4167,24.95,26.30978833333333,55.09,52.469166666666666
2025-06-12 14:30:00,7.954810207619077,5.34211187227896,151.1166541863336,103.21843533076006,167.705,88.77166,376.39,463.5316,24.51,26.114505833333336,56.11,52.72583333333333
2025-06-12 15:00:00,10.904625218752678,5.195047575617042,146.9723514409631,115.36949191484096,470.7666,58.28833,352.255,454.8983,24.24,25.391719166666665,57.14,53.905
2025-06-12 15:30:00,9.977655546102358,4.646572905029106,131.4991555470847,80.46043098764426,448.22,61.52166,357.2233,452.4483,24.21,25.14856333333334,57.01,57.52
2025-06-12 16:00:00,5.654917540961781,3.328766646169554,94.25413734879264,54.77408891095661,283.6266,49.14666,360.0983,441.1683,23.1,23.753784166666662,57.7,57.25666666666666
2025-06-12 16:30:00,4.718209642087109,2.871232682774632,81.33319904681686,56.2602747936887,436.52,58.84833,343.7017,438.795,22.86,23.43108250000001,56.06,56.730833333333344
2025-06-12 17:00:00,6.643512480045734,3.859875656931366,109.37102565286456,47.50488508049625,415.1233,58.135,343.165,439.205,22.8,23.503935833333333,57.34,56.06250000000001
2025-06-12 17:30:00,5.603651500949728,3.0627342976571086,86.8121008824655,33.92476650901357,359.1566,49.27166,340.1117,431.5633,22.13,22.674299166666668,56.85,56.1275
2025-06-12 18:00:00,3.615667564379037,2.411448012916911,68.36829141611733,22.623578170540835,209.1367,29.88,334.7283,424.7017,21.68,22.08151,56.41,56.72
2025-06-12 18:30:00,0.360542900535589,2.5587299692472905,72.55966695648497,10.054679374543763,105.3917,13.44167,335.505,418.3183,21.18,21.290816666666668,57.43,58.58166666666668
2025-06-12 19:00:00,-2.3223264552717677,1.0457794823160933,29.66715394439168,-19.955471343133212,47.74833,5.778333,334.4267,412.3116,20.46,20.34691916666667,59.24,60.008333333333326
2025-06-12 19:30:00,-3.4699798492207785,0.8240415108529383,23.39134000586779,-22.245241413327008,2.156667,0.6616666,334.4066,406.4,19.68,19.45138333333333,61.28,63.00666666666667
2025-06-12 20:00:00,-4.255246535140846,1.7644506221196954,50.13232083101945,-13.21131582219475,-2.046667,0.003333332,355.3966,402.6917,18.42,18.27368583333333,59.99,61.69166666666666
2025-06-12 20:30:00,-4.174277831274313,2.1684679245167606,61.663230487589146,-18.7866082786852,-2.258333,0.185,334.32,397.265,17.74,17.551645833333332,55.37,56.91833333333332
2025-06-12 21:00:00,-4.183237119992145,1.1352720848232198,32.30128918236725,-28.033499363086456,-3.351666,0.08666667,324.885,392.2417,16.99,16.68462,58.47,61.07333333333333
2025-06-12 21:30:00,-2.217513104410738,0.828723172599984,23.592345811951255,-16.011176868248008,-2.5,0.15,324.6717,390.0667,16.55,16.245612500000004,57.79,59.99666666666667
2025-06-12 22:00:00,-2.939991839873137,0.8925350180470345,25.415951606530957,-18.535283433636657,-2.131667,0.36,335.4267,389.7467,16.22,15.960378333333331,57.98,59.494166666666665
2025-06-12 22:30:00,-2.615758638754658,0.4650871815151818,13.24761388907604,-15.484130968920976,-2.325,-0.095,329.575,387.4867,15.82,15.592175,59.41,60.98333333333334
2025-06-12 23:00:00,-2.525373367865376,0.40615750276769963,11.578048873108346,-15.400075179066867,-2.418333,0.03166667,317.9016,382.925,15.0,14.774412500000002,60.49,63.24333333333334
2025-06-12 23:30:00,-3.4262810718460903,0.8829664851225788,25.181573517239663,-18.313143226759426,-2.448333,0.1316667,319.1783,381.0383,14.65,14.400505000000004,59.44,61.623333333333335
2025-06-13 00:00:00,-2.7575431979866853,0.4774996376495548,13.619714130750618,-17.50139054152737,-2.81,0.1483333,320.325,380.4149,14.49,14.299435000000004,58.09,59.72416666666666
2025-06-13 00:30:00,-2.872768149821049,0.5597029772427682,15.965669975861148,-18.731153084623013,-2.421667,0.13,316.1216,380.3167,14.58,14.37141,56.34,58.47583333333333
2025-06-13 01:00:00,-3.4394188476824303,0.6480519147948955,18.48472633005031,-23.738127815744317,-2.481667,0.01666667,315.3017,378.98,14.55,14.2601825,56.19,58.4025
2025-06-13 01:30:00,-2.7840560998078447,0.5543733955581975,15.81244146591246,-22.504625940272213,-2.588333,0.1316667,316.6566,379.1067,14.55,14.306246666666672,56.47,58.71916666666666
2025-06-13 02:00:00,-3.8382784873723987,0.6137914998545798,17.511256510073203,-20.527624756964673,-2.323333,-0.08,319.5266,377.695,14.04,13.862474166666663,58.35,60.836666666666666
2025-06-13 02:30:00,-3.171065937189962,0.5791046924897362,16.532328561160835,-14.790112140939051,-2.75,0.04666666,313.0733,376.2516,13.64,13.515321666666669,59.36,60.62166666666668
2025-06-13 03:00:00,-1.928399546445325,0.5431783031591475,15.508028701960956,-10.582105482232349,-2.14,0.09333333,314.2833,374.46,13.41,13.146825,62.05,64.135
2025-06-13 03:30:00,-1.4933571480667553,0.5072519138285588,14.483728842761078,-11.326122375916066,-2.763333,-0.01833333,312.5617,372.9483,13.36,12.901911666666669,65.38,68.31083333333333
2025-06-13 04:00:00,-1.6589691159765492,0.10246209721208939,2.926874036156711,-9.833963320135632,-1.925,0.215,312.6217,371.6933,12.95,12.478364166666664,67.84,71.40083333333332
2025-06-13 04:30:00,-5.363632238003522,0.18623352455343528,5.319237131146196,-21.912875487553105,9.306666,1.766667,316.3583,374.0883,13.2,13.00639,67.12,69.40083333333332
2025-06-13 05:00:00,-2.2770680751915147,0.33541526736031113,9.578184669974153,-13.011702755134673,45.15,6.315,314.705,375.8717,13.23,13.198504166666666,68.47,69.6425
2025-06-13 05:30:00,-0.8444754531369487,0.5314790402445224,15.17845334187213,-2.7579239902130337,83.07999,12.75667,315.2433,378.1433,13.31,13.542289166666665,66.53,66.81833333333333
2025-06-13 06:00:00,0.5881171689176172,0.5305733426430321,15.151513742259963,1.0761912756120382,129.2883,19.415,314.6583,382.5966,13.75,14.154576666666667,68.13,68.18833333333332
2025-06-13 06:30:00,1.620004421014301,0.5479879198437477,15.642874224077708,11.380244751221586,238.045,39.03333,314.1167,389.9883,14.24,15.111772500000002,66.48,64.73416666666667
2025-06-13 07:00:00,5.392645278011296,1.495569780019463,42.6697946324066,48.60175365810736,293.5783,45.175,313.945,397.51,14.97,15.888128333333336,65.65,63.18666666666667
2025-06-13 07:30:00,5.980824295295821,1.7831612066866347,50.8425453543997,63.001095680016576,341.8783,47.22,338.515,403.4433,15.53,16.621103333333334,65.75,63.382500000000014
2025-06-13 08:00:00,4.919014379382939,0.9212633256917199,26.254232602591443,46.063402916822646,231.8117,29.20833,366.28,403.0733,15.92,16.660450833333332,66.57,64.66916666666667
2025-06-13 08:30:00,7.06080369835999,2.1976823253196205,62.601936906185855,64.06200064711705,386.1316,50.55167,389.3533,416.065,16.91,18.02449083333333,66.87,64.20416666666667
2025-06-13 09:00:00,6.742242932017721,1.8007397574298811,51.25237058569997,65.02709752000392,377.1766,48.68333,393.9133,421.3866,17.75,18.77696333333333,66.2,63.25083333333333
2025-06-13 09:30:00,6.405760218396876,1.3703538627072838,38.979758557548166,58.990016698415054,438.765,57.18833,394.3633,427.9933,18.58,20.032341666666667,65.98,62.38583333333335
2025-06-13 10:00:00,6.983677911556645,2.178819920570407,61.93743040150866,63.77139606145915,364.6967,61.83667,407.62,431.95,19.42,20.412125,64.92,62.76083333333333
2025-06-13 10:30:00,5.767278750280848,1.4697965974539349,41.75590532170566,56.114388028654815,442.265,57.53166,396.565,433.37,19.8,21.529025833333336,63.61,60.76333333333334
2025-06-13 11:00:00,7.556292004916344,2.0958658328779363,59.50769120349912,65.06242083502791,529.5866,68.37333,400.1967,440.07,20.48,21.695316666666667,63.11,60.36833333333334
2025-06-13 11:30:00,7.781675881790417,2.2417861014339113,63.60773262721715,72.3344190560299,519.6983,67.69666,402.29,445.4316,21.4,22.994299166666668,62.04,58.33083333333334
2025-06-13 12:00:00,7.273373281588893,2.192507904179719,62.17706497644806,65.25776632495564,605.3683,77.74166,403.295,450.7816,22.07,23.307536666666667,61.21,57.93416666666666
2025-06-13 12:30:00,6.567553325707927,2.2396397277812903,63.48293322626287,68.59916978851743,673.6866,84.515,394.045,458.0166,22.71,24.36151583333334,60.0,57.5925
2025-06-13 13:00:00,13.956079753870876,4.941363752000396,140.02166166322613,130.22051934395793,763.645,94.85,358.185,457.2883,22.52,24.50031416666667,60.62,58.212500000000006
