"TOA5","agrivoltaics2","CR6","9170","CR6.Std.14.01","CPU:agrivoltaics2_irgason_apogee_v1_1_00.cr6","44109","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_sonic","CO2","H2O","diag_irga","amb_tmpr","amb_press","CO2_sig_strgth","H2O_sig_strgth"
"TS","RN","m/s","m/s","m/s","C","arb","mg/m^3","g/m^3","arb","C","kPa","fraction","fraction"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-04-02 22:30:03.5",51117264,-1.436523,0.4471265,-0.1641284,10.78918,0,1388.773,-3.171825,786433,8.167023,97.37679,0.2946143,0.2852186
"2026-04-02 22:30:03.6",51117265,-1.476683,0.3897001,-0.2164219,10.75931,0,1388.335,-3.181904,786433,8.167023,97.377,0.2946436,0.2853125
"2026-04-02 22:30:03.7",51117266,-1.590108,0.4043728,-0.09487755,10.80368,0,1388.774,-3.164123,786433,8.164917,97.37556,0.294606,0.2852235
"2026-04-02 22:30:03.8",51117267,-1.508534,0.5191376,-0.1042488,10.79366,0,1390.657,-3.209446,786433,8.164917,97.3763,0.294649,0.2850454
"2026-04-02 22:30:03.9",51117268,-1.430434,0.4906283,-0.1087354,10.79439,0,1388.236,-3.171065,786433,8.164917,97.37762,0.294616,0.2852686
"2026-04-02 22:30:04",51117269,-1.477137,0.4435989,-0.09908254,10.76147,0,1389.457,-3.177446,786433,8.164917,97.37685,0.2946103,0.2850856
"2026-04-02 22:30:04.1",51117270,-1.425428,0.4416766,-0.1149166,10.78656,0,1388.695,-3.165647,786433,8.164917,97.37493,0.2946117,0.2851942
"2026-04-02 22:30:04.2",51117271,-1.556199,0.4619808,-0.07038459,10.81174,0,1390.921,-3.193064,786433,8.164917,97.37645,0.2946036,0.2851423
"2026-04-02 22:30:04.3",51117272,-1.531462,0.4561231,-0.1074549,10.76929,0,1389.248,-3.169137,786433,8.164917,97.37833,0.2946797,0.2853285
"2026-04-02 22:30:04.4",51117273,-1.521241,0.5689258,0.09662186,10.81614,0,1388.692,-3.180246,786433,8.164917,97.37594,0.2947671,0.2855203
"2026-04-02 22:30:04.5",51117274,-1.556869,0.5111361,-0.05153565,10.75836,0,1388.712,-3.1795,786433,8.164917,97.37666,0.294588,0.2851009
"2026-04-02 22:30:04.6",51117275,-1.658108,0.3311734,-0.1129319,10.79512,0,1389.355,-3.186939,786433,8.164917,97.3763,0.2946908,0.2853465
"2026-04-02 22:30:04.7",51117276,-1.775739,0.4838676,0.0514291,10.76709,0,1388.702,-3.162071,786433,8.1633,97.37662,0.2947414,0.2857164
"2026-04-02 22:30:04.8",51117277,-1.623518,0.5684621,-0.09395459,10.7774,0,1389.807,-3.175977,786433,8.1633,97.3758,0.2946194,0.2851451
"2026-04-02 22:30:04.9",51117278,-1.596793,0.4728241,-0.1441674,10.7577,0,1388.84,-3.185327,786433,8.1633,97.37585,0.2946536,0.2852046
"2026-04-02 22:30:05",51117279,-1.633724,0.4732354,-0.1098091,10.77412,0,1387.839,-3.175801,786433,8.1633,97.37627,0.2947098,0.2855591
"2026-04-02 22:30:05.1",51117280,-1.558702,0.483046,-0.1908796,10.79426,0,1389.725,-3.158577,786433,8.1633,97.37702,0.2946201,0.2852687
"2026-04-02 22:30:05.2",51117281,-1.678318,0.4405549,-0.1413659,10.76398,0,1390.063,-3.188592,786433,8.1633,97.37645,0.2945955,0.2850012
"2026-04-02 22:30:05.3",51117282,-1.629501,0.3426841,-0.2950924,10.79971,0,1389.203,-3.174973,786433,8.1633,97.37638,0.2947049,0.285456
"2026-04-02 22:30:05.4",51117283,-1.567443,0.4524028,-0.2927149,10.81331,0,1389.17,-3.178612,786433,8.1633,97.37585,0.2946765,0.2851845
"2026-04-02 22:30:05.5",51117284,-1.60989,0.3764747,-0.2292894,10.76404,0,1388.886,-3.153146,786433,8.1633,97.37596,0.2946903,0.2854961
"2026-04-02 22:30:05.6",51117285,-1.680835,0.1634764,-0.2120072,10.76535,0,1389.454,-3.16246,786433,8.1633,97.37733,0.2947331,0.285562
"2026-04-02 22:30:05.7",51117286,-1.634686,0.4374287,-0.1282475,10.78521,0,1389.429,-3.151236,786433,8.161438,97.37521,0.2946022,0.2853058
"2026-04-02 22:30:05.8",51117287,-1.544411,0.2228069,-0.2231098,10.79463,0,1388.408,-3.174584,786433,8.161438,97.37629,0.2946349,0.285226
"2026-04-02 22:30:05.9",51117288,-1.473871,0.3688335,-0.305277,10.85095,0,1388.309,-3.183389,786433,8.161438,97.37591,0.2946221,0.2851388
"2026-04-02 22:30:06",51117289,-1.432728,0.2922884,-0.3032341,10.75068,0,1390.338,-3.210416,786433,8.161438,97.37611,0.2945912,0.2848909
"2026-04-02 22:30:06.1",51117290,-1.391229,0.3970368,-0.2959,10.79082,0,1390.016,-3.19346,786433,8.161438,97.37757,0.2945968,0.2849953
"2026-04-02 22:30:06.2",51117291,-1.360714,0.4366885,-0.2567216,10.77938,0,1390.421,-3.170846,786433,8.161438,97.37742,0.294562,0.285049
"2026-04-02 22:30:06.3",51117292,-1.356509,0.3549578,-0.2014178,10.83185,0,1389.041,-3.182867,786433,8.161438,97.37501,0.2946253,0.2851424
"2026-04-02 22:30:06.4",51117293,-1.354534,0.1873579,-0.1675909,10.81943,0,1389.746,-3.189986,786433,8.161438,97.37694,0.2946324,0.2850824
"2026-04-02 22:30:06.5",51117294,-1.385534,0.2840586,-0.1651442,10.76992,0,1389.991,-3.185241,786433,8.161438,97.37728,0.2946196,0.285052
"2026-04-02 22:30:06.6",51117295,-1.219715,0.195545,-0.2327544,10.76856,0,1389.619,-3.185299,786433,8.161438,97.37577,0.2945722,0.2848563
"2026-04-02 22:30:06.7",51117296,-1.446068,0.2603635,0.01885743,10.84212,0,1389.211,-3.180718,786433,8.160095,97.37524,0.2946042,0.2850473
"2026-04-02 22:30:06.8",51117297,-1.404277,0.1688007,0.04375526,10.79963,0,1389.825,-3.177578,786433,8.160095,97.3763,0.2946167,0.2850536
