"TOA5","agrivoltaics2","CR6","9170","CR6.Std.14.01","CPU:agrivoltaics2_irgason_apogee_v1_1_00.cr6","44109","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_sonic","CO2","H2O","diag_irga","amb_tmpr","amb_press","CO2_sig_strgth","H2O_sig_strgth"
"TS","RN","m/s","m/s","m/s","C","arb","mg/m^3","g/m^3","arb","C","kPa","fraction","fraction"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-04-02 17:00:03.2",50919261,-0.8169928,1.299504,-1.083905,9.67698,0,1627.02,-3.884564,786433,3.591156,97.96391,0.2164531,0.2216394
"2026-04-02 17:00:03.3",50919262,-1.067518,1.38101,-0.8784043,9.635708,0,1630.968,-3.92906,786433,3.591156,97.96529,0.2172585,0.2230531
"2026-04-02 17:00:03.4",50919263,-1.21004,1.8797,-1.013601,9.589376,0,1625.973,-3.872901,786433,3.591156,97.96704,0.2160722,0.2213126
"2026-04-02 17:00:03.5",50919264,-1.687955,1.532745,-0.54189,9.610521,0,1641.603,-3.936202,786433,3.591156,97.96887,0.2179478,0.2238523
"2026-04-02 17:00:03.6",50919265,-1.465297,1.457699,-0.5899008,9.648084,0,1626.036,-3.902476,786433,3.591156,97.96824,0.2160645,0.2217873
"2026-04-02 17:00:03.7",50919266,-1.655092,1.596331,-0.5455293,9.557692,0,1624.581,-3.914515,786433,3.591156,97.9685,0.2170526,0.2226212
"2026-04-02 17:00:03.8",50919267,-1.420222,1.631666,-0.789555,9.69321,0,1639.446,-3.936715,786433,3.591156,97.96898,0.2170797,0.223405
"2026-04-02 17:00:03.9",50919268,-1.421597,1.314281,-1.354513,9.578891,0,1623.047,-3.862445,786433,3.591156,97.96951,0.2158419,0.2208052
"2026-04-02 17:00:04",50919269,-1.822791,1.446558,-1.049037,9.62933,0,1641.151,-3.941694,786433,3.591156,97.97017,0.2181717,0.22406
"2026-04-02 17:00:04.1",50919270,-1.956987,2.017654,0.113739,9.701783,0,1629.566,-3.894568,786433,3.591156,97.96866,0.2156825,0.2212287
"2026-04-02 17:00:04.2",50919271,-1.938427,2.199187,0.582572,9.54909,0,1634.208,-3.938034,786433,3.592865,97.9698,0.218716,0.2241368
"2026-04-02 17:00:04.3",50919272,-1.953644,2.297947,1.279166,9.665989,0,1634.437,-3.904975,786433,3.592865,97.97034,0.2161677,0.2217429
"2026-04-02 17:00:04.4",50919273,-1.887368,2.678163,0.718982,9.602393,0,1639.957,-3.942662,786433,3.592865,97.96928,0.2161981,0.2230432
"2026-04-02 17:00:04.5",50919274,-1.694644,2.269532,0.6319433,9.54713,0,1626.336,-3.888156,786433,3.592865,97.97099,0.2169101,0.2219169
"2026-04-02 17:00:04.6",50919275,-1.650047,2.141975,0.3997252,9.636339,0,1622.532,-3.898573,786433,3.592865,97.97193,0.2170284,0.2221734
"2026-04-02 17:00:04.7",50919276,-1.739647,2.181427,0.03256513,9.640733,0,1632.211,-3.921108,786433,3.592865,97.97136,0.2164235,0.2222457
"2026-04-02 17:00:04.8",50919277,-1.223328,2.087943,-0.002111661,9.591308,0,1625.999,-3.93021,786433,3.592865,97.96996,0.2177627,0.223231
"2026-04-02 17:00:04.9",50919278,-1.151189,2.129125,-0.1417439,9.698585,0,1649.818,-3.943272,786433,3.592865,97.97102,0.2196169,0.2251929
"2026-04-02 17:00:05",50919279,-1.078988,1.653103,-0.09862428,9.653893,0,1631.361,-3.924885,786433,3.592865,97.96964,0.2189644,0.2236748
"2026-04-02 17:00:05.1",50919280,-1.170022,2.156913,-0.2185109,9.617022,0,1621.729,-3.878164,786433,3.592865,97.96787,0.2160982,0.221203
"2026-04-02 17:00:05.2",50919281,-1.105843,2.131156,0.0002684204,9.549421,0,1624.001,-3.938449,786433,3.595703,97.97035,0.2169646,0.2231646
"2026-04-02 17:00:05.3",50919282,-0.9324583,2.051908,-0.6961098,9.673656,0,1628.759,-3.892996,786433,3.595703,97.96967,0.2158632,0.2212556
"2026-04-02 17:00:05.4",50919283,-1.666581,1.745651,-0.432404,9.642378,0,1646.789,-3.942878,786433,3.595703,97.97133,0.220081,0.2248445
"2026-04-02 17:00:05.5",50919284,-1.270045,1.537933,-0.4981942,9.638359,0,1621.475,-3.860972,786433,3.595703,97.97039,0.2151664,0.2200975
"2026-04-02 17:00:05.6",50919285,-1.103487,1.890846,-0.4212556,9.659584,0,1632.403,-3.935885,786433,3.595703,97.96956,0.2182871,0.2240041
"2026-04-02 17:00:05.7",50919286,-1.816244,1.745575,-0.5082896,9.637032,0,1625.491,-3.898902,786433,3.595703,97.97038,0.2155575,0.2211016
"2026-04-02 17:00:05.8",50919287,-1.392535,2.054706,-0.3396939,9.67197,0,1631.031,-3.924254,786433,3.595703,97.96893,0.2175001,0.2230504
"2026-04-02 17:00:05.9",50919288,-1.315507,1.837962,-0.46735,9.645249,0,1632.25,-3.918205,786433,3.595703,97.97031,0.2166881,0.222565
"2026-04-02 17:00:06",50919289,-1.497336,1.864743,-0.3878495,9.65954,0,1621.806,-3.898725,786433,3.595703,97.96966,0.2172286,0.2223537
"2026-04-02 17:00:06.1",50919290,-1.400815,1.93686,-0.529715,9.646831,0,1635.808,-3.92431,786433,3.595703,97.9703,0.2169522,0.2229412
"2026-04-02 17:00:06.2",50919291,-1.470459,1.862717,-0.3973136,9.693341,0,1629.406,-3.924428,786433,3.598541,97.97094,0.2171257,0.2228766
"2026-04-02 17:00:06.3",50919292,-1.781746,2.064555,-0.3612953,9.577666,0,1629.163,-3.908968,786433,3.598541,97.97015,0.2176553,0.2227624
"2026-04-02 17:00:06.4",50919293,-1.740779,1.844941,-0.5455053,9.650392,0,1629.871,-3.914119,786433,3.598541,97.96975,0.216548,0.2221987
"2026-04-02 17:00:06.5",50919294,-1.56563,2.120971,-0.5235056,9.629582,0,1628.043,-3.899665,786433,3.598541,97.97106,0.2173043,0.2225668
"2026-04-02 17:00:06.6",50919295,-1.369288,1.59237,-0.491235,9.631996,0,1628.624,-3.906085,786433,3.598541,97.9705,0.2164447,0.2220457
