"TOA5","agrivoltaics2","CR6","9170","CR6.Std.14.01","CPU:agrivoltaics2_irgason_apogee_v1_1_00.cr6","44109","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_sonic","CO2","H2O","diag_irga","amb_tmpr","amb_press","CO2_sig_strgth","H2O_sig_strgth"
"TS","RN","m/s","m/s","m/s","C","arb","mg/m^3","g/m^3","arb","C","kPa","fraction","fraction"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-04-01 20:30:04.2",50181271,-3.838591,5.203808,-1.913304,8.252103,0,796.9932,3.280808,0,5.210999,99.42793,0.9602519,0.9401345
"2026-04-01 20:30:04.3",50181272,-3.768017,4.698715,-2.125709,8.017747,0,799.4067,3.22758,0,5.210999,99.42397,0.9605628,0.9402429
"2026-04-01 20:30:04.4",50181273,-4.049282,5.481623,-2.104947,8.016997,0,799.9344,3.305461,0,5.210999,99.41884,0.9601935,0.9404042
"2026-04-01 20:30:04.5",50181274,-4.055605,5.82116,-2.883888,7.863182,0,798.0589,3.247047,0,5.217316,99.42338,0.959954,0.9399247
"2026-04-01 20:30:04.6",50181275,-4.120601,5.833697,-3.005134,7.971292,0,798.9493,3.202067,0,5.217316,99.4247,0.9604752,0.9402334
"2026-04-01 20:30:04.7",50181276,-4.241548,6.452571,-2.288587,8.084214,0,800.0787,3.304008,0,5.217316,99.42638,0.9600284,0.9403529
"2026-04-01 20:30:04.8",50181277,-4.674235,6.441564,-1.836829,8.309612,0,796.5969,3.307444,0,5.217316,99.43058,0.9600697,0.9401779
"2026-04-01 20:30:04.9",50181278,-4.373395,5.980771,-1.094905,8.174716,0,798.3145,3.27246,0,5.217316,99.43369,0.9603471,0.9403516
"2026-04-01 20:30:05",50181279,-3.630813,5.744212,-0.6265492,8.12967,0,798.6225,3.292532,0,5.217316,99.4353,0.9601439,0.9403177
"2026-04-01 20:30:05.1",50181280,-3.702391,5.642734,0.09241808,8.094144,0,797.9885,3.249976,0,5.217316,99.43456,0.9602413,0.940133
"2026-04-01 20:30:05.2",50181281,-3.945692,5.958943,0.7074815,8.185167,0,799.0129,3.266361,0,5.217316,99.43687,0.9602636,0.9402858
"2026-04-01 20:30:05.3",50181282,-3.893203,5.644632,0.7012182,8.303819,0,799.3538,3.285858,0,5.217316,99.4421,0.9601822,0.9402751
"2026-04-01 20:30:05.4",50181283,-2.792154,5.816061,1.041539,8.101506,0,797.8244,3.27731,0,5.217316,99.44012,0.9603193,0.9402258
"2026-04-01 20:30:05.5",50181284,-3.175603,5.901175,0.7686544,8.357232,0,797.736,3.318868,0,5.220551,99.4442,0.9602443,0.9402965
"2026-04-01 20:30:05.6",50181285,-2.557993,5.459712,1.120135,8.203453,0,798.5861,3.28687,0,5.220551,99.44749,0.9601281,0.9402027
"2026-04-01 20:30:05.7",50181286,-2.486958,5.531384,1.232211,8.193855,0,798.6669,3.256918,0,5.220551,99.44864,0.9603277,0.9402834
"2026-04-01 20:30:05.8",50181287,-2.198515,5.648615,1.473869,8.158061,0,799.0683,3.265734,0,5.220551,99.44109,0.9601654,0.9402628
"2026-04-01 20:30:05.9",50181288,-2.394537,4.962804,1.898641,8.143691,0,798.3397,3.268489,0,5.220551,99.44292,0.96017,0.9402066
"2026-04-01 20:30:06",50181289,-2.090173,5.093324,1.198443,8.419453,0,798.0643,3.292835,0,5.220551,99.44589,0.9604335,0.9404205
"2026-04-01 20:30:06.1",50181290,-1.727005,4.702533,1.247129,8.398417,0,797.5184,3.339776,0,5.220551,99.44302,0.9601979,0.9403617
"2026-04-01 20:30:06.2",50181291,-1.073381,4.125471,1.481379,8.585092,0,797.0107,3.306978,0,5.220551,99.4445,0.9601793,0.9401693
"2026-04-01 20:30:06.3",50181292,-2.610042,4.48349,1.430486,8.859904,0,795.5613,3.377861,0,5.220551,99.44254,0.9603403,0.9403167
"2026-04-01 20:30:06.4",50181293,-3.003923,4.454192,1.890394,8.819299,0,795.9136,3.382924,0,5.220551,99.44104,0.9601372,0.9402546
"2026-04-01 20:30:06.5",50181294,-2.926159,4.751056,0.9999356,8.673128,0,796.2822,3.367269,0,5.2258,99.43948,0.9602159,0.9402627
"2026-04-01 20:30:06.6",50181295,-2.254417,4.853573,0.6590632,8.702126,0,796.393,3.34828,0,5.2258,99.44117,0.9603619,0.9403788
"2026-04-01 20:30:06.7",50181296,-2.690921,4.470395,1.253258,8.970905,0,795.7082,3.403128,0,5.2258,99.43874,0.9602101,0.9403372
"2026-04-01 20:30:06.8",50181297,-2.495053,4.409358,0.6404454,9.245881,0,794.2354,3.434262,0,5.2258,99.43958,0.9602479,0.9402785
"2026-04-01 20:30:06.9",50181298,-2.720752,4.37094,0.4822046,8.664433,0,794.9885,3.386972,0,5.2258,99.44107,0.9602603,0.9403285
"2026-04-01 20:30:07",50181299,-2.571368,3.563737,1.400869,8.615357,0,795.7764,3.394001,0,5.2258,99.44297,0.9601665,0.9402488
"2026-04-01 20:30:07.1",50181300,-3.436885,3.889264,1.036861,8.924728,0,795.5248,3.392928,0,5.2258,99.44532,0.9602348,0.9402923
"2026-04-01 20:30:07.2",50181301,-3.124148,2.880923,1.628664,9.021151,0,795.1856,3.38159,0,5.2258,99.44282,0.9602117,0.9401898
"2026-04-01 20:30:07.3",50181302,-2.772206,2.038749,1.49022,8.905271,0,794.5667,3.365189,0,5.2258,99.4439,0.9602342,0.940163
"2026-04-01 20:30:07.4",50181303,-2.52173,2.154689,1.453037,8.717576,0,795.4406,3.351244,0,5.2258,99.43617,0.9601807,0.9402631
"2026-04-01 20:30:07.5",50181304,-3.326434,3.749694,1.24904,8.811007,0,796.29,3.330096,0,5.236237,99.4399,0.9601862,0.9402236
"2026-04-01 20:30:07.6",50181305,-3.144909,2.405852,1.084251,8.652696,0,796.7991,3.331427,0,5.236237,99.43771,0.9602345,0.9403051
"2026-04-01 20:30:07.7",50181306,-2.940367,2.832137,0.452159,8.858295,0,795.7969,3.369711,0,5.236237,99.43418,0.9602603,0.9403377
