"TOA5","agrivoltaics2","CR6","9170","CR6.Std.14.01","CPU:agrivoltaics2_irgason_apogee_v1_1_00.cr6","44109","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_sonic","CO2","H2O","diag_irga","amb_tmpr","amb_press","CO2_sig_strgth","H2O_sig_strgth"
"TS","RN","m/s","m/s","m/s","C","arb","mg/m^3","g/m^3","arb","C","kPa","fraction","fraction"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-04-02 02:00:03.5",50379264,-3.445145,4.465244,-1.888837,5.64793,0,806.7046,3.481485,0,2.58194,99.33358,0.9591805,0.9393091
"2026-04-02 02:00:03.6",50379265,-2.569435,4.929427,-1.628548,5.686956,0,806.3906,3.505482,0,2.58194,99.33027,0.9591296,0.9393675
"2026-04-02 02:00:03.7",50379266,-2.442456,4.304508,-2.121646,5.642704,0,806.4471,3.484723,0,2.58194,99.33118,0.9590333,0.939232
"2026-04-02 02:00:03.8",50379267,-2.071346,4.2617,-2.318396,5.653964,0,806.6321,3.475657,0,2.58194,99.33553,0.9589458,0.9390461
"2026-04-02 02:00:03.9",50379268,-2.886483,3.054222,-1.896478,5.625232,0,807.0288,3.485242,0,2.58194,99.33315,0.9591543,0.939352
"2026-04-02 02:00:04",50379269,-2.508604,3.007498,-0.9249841,5.632779,0,807.0538,3.495128,0,2.58194,99.33034,0.9590952,0.9393986
"2026-04-02 02:00:04.1",50379270,-2.951704,3.264533,-0.3311163,5.627706,0,806.011,3.497959,0,2.58194,99.32977,0.9590932,0.9393454
"2026-04-02 02:00:04.2",50379271,-2.20302,4.477269,-0.3132308,5.585361,0,806.5162,3.491006,0,2.58194,99.33205,0.9592568,0.9394725
"2026-04-02 02:00:04.3",50379272,-2.384627,4.128453,0.08224807,5.603496,0,805.9733,3.488781,0,2.58194,99.33256,0.9591402,0.9393176
"2026-04-02 02:00:04.4",50379273,-3.130464,4.528161,0.3528233,5.682402,0,805.7571,3.495075,0,2.580536,99.3326,0.9590197,0.9392686
"2026-04-02 02:00:04.5",50379274,-3.150083,4.173944,1.098588,5.642165,0,806.5427,3.512125,0,2.580536,99.33533,0.9591449,0.9394054
"2026-04-02 02:00:04.6",50379275,-2.775178,4.332003,1.05895,5.688244,0,806.3474,3.540374,0,2.580536,99.33497,0.95907,0.9393629
"2026-04-02 02:00:04.7",50379276,-2.441236,4.472994,1.087491,5.738425,0,805.9768,3.539718,0,2.580536,99.33447,0.9589462,0.9392375
"2026-04-02 02:00:04.8",50379277,-2.292382,4.229511,0.8482608,5.714947,0,806.7316,3.562504,0,2.580536,99.33523,0.9591317,0.9393886
"2026-04-02 02:00:04.9",50379278,-2.38997,4.319104,1.342743,5.765117,0,806.9179,3.519444,0,2.580536,99.33289,0.9591053,0.939398
"2026-04-02 02:00:05",50379279,-3.006107,3.752719,0.7113352,5.716681,0,806.5176,3.511636,0,2.580536,99.33521,0.9590802,0.939326
"2026-04-02 02:00:05.1",50379280,-2.656078,4.263288,0.5558961,5.710206,0,806.7825,3.521995,0,2.580536,99.33594,0.9591686,0.9394079
"2026-04-02 02:00:05.2",50379281,-2.974361,4.249359,1.117515,5.651303,0,806.5797,3.506891,0,2.580536,99.33411,0.9591157,0.9393494
"2026-04-02 02:00:05.3",50379282,-2.985454,4.368866,1.157339,5.673829,0,806.2707,3.501199,0,2.580536,99.33609,0.9590382,0.9392585
"2026-04-02 02:00:05.4",50379283,-3.314498,4.583273,1.704908,5.641926,0,806.5569,3.503878,0,2.578949,99.33669,0.9590922,0.9393935
"2026-04-02 02:00:05.5",50379284,-2.771688,4.253142,1.142337,5.580673,0,806.5659,3.487845,0,2.578949,99.33743,0.959087,0.9393483
"2026-04-02 02:00:05.6",50379285,-2.594472,3.497531,0.8333004,5.650297,0,806.6367,3.494802,0,2.578949,99.34088,0.9591277,0.9393719
"2026-04-02 02:00:05.7",50379286,-2.627558,3.375479,1.137268,5.662328,0,806.316,3.523753,0,2.578949,99.34034,0.9590728,0.9393384
"2026-04-02 02:00:05.8",50379287,-2.255795,3.298069,1.189759,5.668942,0,806.507,3.524333,0,2.578949,99.33318,0.9591141,0.9393495
"2026-04-02 02:00:05.9",50379288,-2.95147,3.16974,1.171426,5.664122,0,806.3987,3.531681,0,2.578949,99.33342,0.959049,0.9393125
"2026-04-02 02:00:06",50379289,-3.184651,4.141507,0.6139179,5.674284,0,806.3998,3.516575,0,2.578949,99.33058,0.9590616,0.9392685
"2026-04-02 02:00:06.1",50379290,-2.679904,3.551484,0.6968665,5.692525,0,806.3664,3.522439,0,2.578949,99.32549,0.959102,0.9393628
"2026-04-02 02:00:06.2",50379291,-3.807696,2.986838,1.10024,5.640412,0,806.5148,3.525574,0,2.578949,99.33044,0.9591305,0.9393617
"2026-04-02 02:00:06.3",50379292,-3.526672,3.50508,0.3688562,5.707811,0,806.9084,3.511075,0,2.578949,99.32817,0.9591628,0.9393567
"2026-04-02 02:00:06.4",50379293,-3.823928,5.339396,-1.285515,5.856353,0,806.2715,3.530605,0,2.577393,99.3187,0.9590402,0.9392438
"2026-04-02 02:00:06.5",50379294,-2.492735,5.535495,-0.2993574,5.673629,0,806.3907,3.524851,0,2.577393,99.32243,0.9590961,0.9393433
"2026-04-02 02:00:06.6",50379295,-3.521624,5.391135,1.132194,5.684748,0,806.2669,3.525032,0,2.577393,99.32993,0.9590921,0.9393392
"2026-04-02 02:00:06.7",50379296,-3.568501,4.829995,1.111817,5.558227,0,805.8143,3.537955,0,2.577393,99.3431,0.9590542,0.9393532
"2026-04-02 02:00:06.8",50379297,-2.821597,3.793171,1.13562,5.825924,0,806.4213,3.541394,0,2.577393,99.34039,0.9590771,0.939383
"2026-04-02 02:00:06.9",50379298,-3.539355,2.40241,0.8659849,5.550795,0,806.1682,3.536163,0,2.577393,99.34844,0.9591105,0.9393026
"2026-04-02 02:00:07",50379299,-4.020435,4.624084,3.084164,5.869143,0,806.33,3.543887,0,2.577393,99.35103,0.9590398,0.9392998
