"TOA5","agrivoltaics2","CR6","9170","CR6.Std.14.01","CPU:agrivoltaics2_irgason_apogee_v1_1_00.cr6","44109","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_sonic","CO2","H2O","diag_irga","amb_tmpr","amb_press","CO2_sig_strgth","H2O_sig_strgth"
"TS","RN","m/s","m/s","m/s","C","arb","mg/m^3","g/m^3","arb","C","kPa","fraction","fraction"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-04-02 17:30:03.4",50937263,-5.137429,3.598301,0.9656612,7.632891,12,1466.652,7.021018,1,4.027618,97.84098,0.3098771,0.3342891
"2026-04-02 17:30:03.5",50937264,-5.341823,3.517789,0.9750125,6.721143,12,1447.383,0.1330419,1,4.027618,97.83996,0.3081897,0.3129719
"2026-04-02 17:30:03.6",50937265,-5.234062,3.244497,0.9930293,7.293648,12,1372.556,-1.17211,0,4.027618,97.83994,0.30486,0.3006276
"2026-04-02 17:30:03.7",50937266,-5.122704,3.836596,1.473283,6.999254,12,1680.599,18.10939,917505,4.027618,97.83927,0.3504698,0.4115022
"2026-04-02 17:30:03.8",50937267,-4.722621,3.59284,1.385263,7.057202,4,1484.622,15.62717,1,4.027618,97.84294,0.4290217,0.4903479
"2026-04-02 17:30:03.9",50937268,-4.355601,3.563998,0.5488171,7.605554,4,1327.392,5.586743,1,4.027618,97.84461,0.365618,0.3873855
"2026-04-02 17:30:04",50937269,-4.408136,3.354653,0.6010128,8.728958,4,1358.612,-2.995977,786433,4.027618,97.84478,0.3010336,0.2961065
"2026-04-02 17:30:04.1",50937270,-5.052193,3.739542,1.402176,7.535813,4,1396.037,-1.256562,786433,4.027374,97.84355,0.2958971,0.2938155
"2026-04-02 17:30:04.2",50937271,-4.619543,4.120806,1.123099,6.919105,4,1567.897,16.0398,1,4.027374,97.84127,0.3335048,0.3844826
"2026-04-02 17:30:04.3",50937272,-4.142959,3.429219,0.7681046,8.339449,4,1350.888,-2.732905,524289,4.027374,97.84089,0.3012364,0.2954194
"2026-04-02 17:30:04.4",50937273,-4.977734,2.886765,0.8409998,7.789369,4,1376.638,-0.3444808,786433,4.027374,97.84158,0.2941779,0.2991165
"2026-04-02 17:30:04.5",50937274,-4.20411,3.326427,0.858861,8.481562,4,1346.9,-1.484005,524289,4.027374,97.8414,0.3040826,0.2967783
"2026-04-02 17:30:04.6",50937275,-4.147894,3.345461,0.638846,8.26975,4,1411.019,-2.569017,786433,4.027374,97.8392,0.3027953,0.2951408
"2026-04-02 17:30:04.7",50937276,-4.371916,3.829973,0.5811627,7.722964,4,1418.517,-0.18958,1,4.027374,97.83806,0.3051889,0.3068293
"2026-04-02 17:30:04.8",50937277,-4.464629,3.32433,0.5457619,8.133988,4,1420.971,-0.6613194,1,4.027374,97.83608,0.3060637,0.3102547
"2026-04-02 17:30:04.9",50937278,-4.6532,3.598478,0.8453035,8.388803,4,1432.828,0.8974109,1,4.027374,97.83704,0.311362,0.3181814
"2026-04-02 17:30:05",50937279,-4.576578,2.737216,0.7535071,8.232054,4,1475.629,6.442787,0,4.027374,97.83814,0.3151736,0.3364724
"2026-04-02 17:30:05.1",50937280,-4.169484,3.021549,0.7449188,7.896822,4,1441.684,3.05043,0,4.026642,97.83823,0.3164658,0.3307909
"2026-04-02 17:30:05.2",50937281,-4.709837,3.070882,0.6266854,7.916976,4,1386.029,1.279384,0,4.026642,97.84167,0.3195235,0.3267997
"2026-04-02 17:30:05.3",50937282,-4.84125,3.016515,0.8845034,8.61582,4,1365.581,3.283107,0,4.026642,97.84204,0.3252445,0.3362539
"2026-04-02 17:30:05.4",50937283,-4.966105,2.964655,1.130479,7.195794,4,1558.883,11.77601,0,4.026642,97.84224,0.3572085,0.4032483
"2026-04-02 17:30:05.5",50937284,-4.487158,3.058949,1.228225,7.637498,4,1388.839,6.594009,0,4.026642,97.84181,0.3553641,0.3788189
"2026-04-02 17:30:05.6",50937285,-4.956298,3.211732,1.35963,7.741137,4,1375.89,0.9413688,0,4.026642,97.8395,0.3300728,0.3350213
"2026-04-02 17:30:05.7",50937286,-4.479565,3.276402,1.437367,7.320114,4,1452.712,8.446238,0,4.026642,97.83887,0.3510308,0.3824699
"2026-04-02 17:30:05.8",50937287,-4.08813,2.885428,1.151662,8.373579,4,1243.567,-3.226322,0,4.026642,97.83866,0.3290416,0.3119815
"2026-04-02 17:30:05.9",50937288,-4.233089,2.957755,0.9062254,8.227351,4,1416.881,-1.010752,524289,4.026642,97.84153,0.3043954,0.3011807
"2026-04-02 17:30:06",50937289,-4.657897,3.281538,0.6231406,8.310767,4,1533.987,7.013117,1,4.026642,97.84121,0.3256717,0.3530864
"2026-04-02 17:30:06.1",50937290,-3.707685,3.251645,-0.09389514,8.359228,4,1363.901,-3.169958,786433,4.026245,97.84084,0.2997006,0.2890937
"2026-04-02 17:30:06.2",50937291,-3.038217,3.997086,-0.6973078,8.703491,4,1334.799,-1.892658,786433,4.026245,97.84071,0.2940969,0.2915561
"2026-04-02 17:30:06.3",50937292,-4.474496,2.722781,0.682718,8.143074,4,1451.11,1.159655,1,4.026245,97.84186,0.3023304,0.3085072
"2026-04-02 17:30:06.4",50937293,-4.391301,2.592451,0.3617705,8.227985,4,1402.872,-1.026854,1,4.026245,97.83887,0.3163369,0.3186979
"2026-04-02 17:30:06.5",50937294,-4.247785,2.708494,0.3159564,8.11102,4,1423.814,-2.225504,1,4.026245,97.83944,0.3087769,0.3045822
"2026-04-02 17:30:06.6",50937295,-3.679405,3.25907,0.481804,8.188388,4,1410.896,-0.5411724,524289,4.026245,97.83901,0.304876,0.3036142
"2026-04-02 17:30:06.7",50937296,-4.682062,2.890554,0.9100357,8.187938,4,1401.366,-1.182608,1,4.026245,97.83749,0.3048906,0.3023485
"2026-04-02 17:30:06.8",50937297,-4.250535,3.044739,0.7987914,8.170937,4,1404.717,0.2582022,1,4.026245,97.83907,0.3106679,0.3157456
"2026-04-02 17:30:06.9",50937298,-3.585783,3.159355,0.02171753,8.469599,4,1374.992,0.9280049,524289,4.026245,97.84181,0.3016549,0.3062046
