"TOA5","agrivoltaics2","CR6","9170","CR6.Std.14.01","CPU:agrivoltaics2_irgason_apogee_v1_1_00.cr6","44109","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_sonic","CO2","H2O","diag_irga","amb_tmpr","amb_press","CO2_sig_strgth","H2O_sig_strgth"
"TS","RN","m/s","m/s","m/s","C","arb","mg/m^3","g/m^3","arb","C","kPa","fraction","fraction"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-04-02 15:30:03.5",50865264,-3.070441,4.910916,-0.4177631,10.31535,12,1451.828,-1.163977,0,2.46521,98.03436,0.3136102,0.3213851
"2026-04-02 15:30:03.6",50865265,1.00675,7.50296,-1.996658,7.855036,12,1498.458,0.6600187,0,2.46521,98.03659,0.3196363,0.3336777
"2026-04-02 15:30:03.7",50865266,-2.671558,4.732357,0.1988011,9.313215,12,1451.117,-0.9627979,0,2.46521,98.03735,0.3174981,0.3263148
"2026-04-02 15:30:03.8",50865267,-2.135331,4.383033,-0.06924985,9.443005,12,1489.916,-0.9393945,0,2.46521,98.03994,0.327342,0.3347296
"2026-04-02 15:30:03.9",50865268,-2.725067,3.881003,0.5678385,9.377124,12,1566.43,1.636378,0,2.46521,98.03888,0.3259447,0.3433461
"2026-04-02 15:30:04",50865269,-2.014695,4.260174,0.5730655,9.29956,12,1628.538,8.159287,0,2.46521,98.04072,0.3435287,0.3794406
"2026-04-02 15:30:04.1",50865270,-3.041702,3.892629,0.8236404,9.279106,12,1459.939,-0.1246605,0,2.46521,98.04147,0.330004,0.3362692
"2026-04-02 15:30:04.2",50865271,"NAN","NAN","NAN","NAN",16,1598.475,9.001863,0,2.463531,98.04135,0.3429893,0.3843581
"2026-04-02 15:30:04.3",50865272,"NAN","NAN","NAN","NAN",16,1540.8,4.511195,0,2.463531,98.04163,0.3487685,0.3731776
"2026-04-02 15:30:04.4",50865273,"NAN","NAN","NAN","NAN",16,1501.144,1.498645,0,2.463531,98.04212,0.3315207,0.3472883
"2026-04-02 15:30:04.5",50865274,"NAN","NAN","NAN","NAN",16,1522.702,0.2321866,0,2.463531,98.04501,0.3278165,0.3387112
"2026-04-02 15:30:04.6",50865275,"NAN","NAN","NAN","NAN",16,1561.524,9.148854,0,2.463531,98.0429,0.3386843,0.3775454
"2026-04-02 15:30:04.7",50865276,"NAN","NAN","NAN","NAN",16,1465.164,3.159871,0,2.463531,98.04321,0.3274496,0.3500299
"2026-04-02 15:30:04.8",50865277,"NAN","NAN","NAN","NAN",16,1554.512,6.068425,0,2.463531,98.04193,0.3379139,0.3726025
"2026-04-02 15:30:04.9",50865278,"NAN","NAN","NAN","NAN",16,1570.45,7.403931,0,2.463531,98.04456,0.3287894,0.3618807
"2026-04-02 15:30:05",50865279,"NAN","NAN","NAN","NAN",16,1663.827,7.798803,0,2.463531,98.04532,0.3773112,0.4140797
"2026-04-02 15:30:05.1",50865280,"NAN","NAN","NAN","NAN",16,1572.229,6.26959,0,2.463531,98.04301,0.3831606,0.4154022
"2026-04-02 15:30:05.2",50865281,"NAN","NAN","NAN","NAN",16,1467.328,4.462978,0,2.46225,98.04734,0.3890959,0.4167988
"2026-04-02 15:30:05.3",50865282,"NAN","NAN","NAN","NAN",16,1530.398,6.587543,0,2.46225,98.04848,0.3643667,0.4028642
"2026-04-02 15:30:05.4",50865283,0.06696519,-0.1202075,-0.02593562,-0.2274351,12,1453.466,4.957648,0,2.46225,98.04474,0.3704385,0.4023277
"2026-04-02 15:30:05.5",50865284,-3.056574,4.263566,1.273079,10.07916,12,1427.06,2.07698,0,2.46225,98.04439,0.3463099,0.3650807
"2026-04-02 15:30:05.6",50865285,-1.148234,5.688075,0.1183024,8.273734,12,1618.999,6.655259,0,2.46225,98.04636,0.3793499,0.4197727
"2026-04-02 15:30:05.7",50865286,-3.82157,3.894173,1.40451,6.234945,12,1537.591,6.866364,0,2.46225,98.04523,0.383259,0.4243597
"2026-04-02 15:30:05.8",50865287,"NAN","NAN","NAN","NAN",16,1482.665,5.775318,0,2.46225,98.04541,0.3977507,0.4292443
"2026-04-02 15:30:05.9",50865288,"NAN","NAN","NAN","NAN",16,1410.27,2.454457,0,2.46225,98.04447,0.3822951,0.4017343
"2026-04-02 15:30:06",50865289,"NAN","NAN","NAN","NAN",16,1504.808,2.679167,0,2.46225,98.04351,0.3535183,0.3765979
"2026-04-02 15:30:06.1",50865290,"NAN","NAN","NAN","NAN",16,1490.426,0.8641493,0,2.46225,98.0453,0.3328049,0.3457789
"2026-04-02 15:30:06.2",50865291,"NAN","NAN","NAN","NAN",16,1599.914,6.992819,0,2.462006,98.05077,0.3595891,0.3989761
"2026-04-02 15:30:06.3",50865292,"NAN","NAN","NAN","NAN",16,1519.973,6.21832,0,2.462006,98.05226,0.3757673,0.4138599
"2026-04-02 15:30:06.4",50865293,"NAN","NAN","NAN","NAN",16,1504.902,7.691876,0,2.462006,98.04923,0.3702469,0.4129401
"2026-04-02 15:30:06.5",50865294,"NAN","NAN","NAN","NAN",16,1360.758,3.121974,0,2.462006,98.04635,0.3536987,0.3767311
"2026-04-02 15:30:06.6",50865295,"NAN","NAN","NAN","NAN",16,1585.567,20.2927,131073,2.462006,98.04693,0.3946899,0.4837761
"2026-04-02 15:30:06.7",50865296,"NAN","NAN","NAN","NAN",16,1240.845,5.879041,1,2.462006,98.04802,0.4109435,0.4505143
"2026-04-02 15:30:06.8",50865297,"NAN","NAN","NAN","NAN",16,1510.843,9.361147,131073,2.462006,98.04567,0.3571235,0.403169
"2026-04-02 15:30:06.9",50865298,"NAN","NAN","NAN","NAN",16,1485.381,4.19616,1,2.462006,98.04392,0.3542435,0.3806022
"2026-04-02 15:30:07",50865299,-0.03040394,0.04158421,0.01048846,0.07092831,12,1471.623,5.186786,1,2.462006,98.04404,0.3795405,0.4158992
"2026-04-02 15:30:07.1",50865300,-1.419397,1.957687,0.40623,3.321633,12,1411.441,0.4819879,1,2.462006,98.0399,0.3468054,0.3588548
