"TOA5","agrivoltaics2","CR6","9170","CR6.Std.14.01","CPU:agrivoltaics2_irgason_apogee_v1_1_00.cr6","44109","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_sonic","CO2","H2O","diag_irga","amb_tmpr","amb_press","CO2_sig_strgth","H2O_sig_strgth"
"TS","RN","m/s","m/s","m/s","C","arb","mg/m^3","g/m^3","arb","C","kPa","fraction","fraction"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-04-01 17:30:03.8",50073267,-4.685441,1.536879,0.4118058,6.41351,0,804.9983,3.273381,0,4.01416,99.57202,0.9600701,0.940226
"2026-04-01 17:30:03.9",50073268,-3.664532,0.2328428,0.01111364,6.43724,0,804.2437,3.259129,0,4.01416,99.57549,0.9600717,0.940146
"2026-04-01 17:30:04",50073269,-6.286921,1.257945,0.1460937,6.759321,0,803.898,3.282603,0,4.01416,99.57499,0.9599999,0.9400578
"2026-04-01 17:30:04.1",50073270,-5.589547,1.167553,0.2046273,6.520705,0,804.6686,3.279128,0,4.01416,99.57333,0.9599199,0.9401047
"2026-04-01 17:30:04.2",50073271,-5.748823,-0.8065586,-0.04856176,6.13611,0,806.0018,3.247895,0,4.01416,99.57273,0.9601553,0.9402835
"2026-04-01 17:30:04.3",50073272,-5.905874,-1.149269,-0.0118598,6.058781,0,806.7687,3.214581,0,4.01416,99.57396,0.9601943,0.9403383
"2026-04-01 17:30:04.4",50073273,-5.732658,-0.4493242,0.1945976,6.017721,0,807.077,3.151937,0,4.01416,99.5742,0.9600875,0.9401461
"2026-04-01 17:30:04.5",50073274,-6.039146,-1.307089,-0.4182966,5.538953,0,807.5323,3.140232,0,3.999054,99.57631,0.9602953,0.940331
"2026-04-01 17:30:04.6",50073275,-6.207933,-1.512013,-0.06441157,5.400241,0,808.7861,3.131718,0,3.999054,99.57481,0.9601917,0.9403232
"2026-04-01 17:30:04.7",50073276,-5.503378,-1.069363,-0.1640995,5.490891,0,807.6245,3.123449,0,3.999054,99.57198,0.9600767,0.9400815
"2026-04-01 17:30:04.8",50073277,-5.679056,-1.104746,-0.1905245,5.833819,0,808.1244,3.15843,0,3.999054,99.57137,0.9601321,0.9402524
"2026-04-01 17:30:04.9",50073278,-5.218277,-0.6993686,-0.03803297,6.515509,0,805.9103,3.253564,0,3.999054,99.57339,0.9600804,0.9402288
"2026-04-01 17:30:05",50073279,-5.752352,-0.09141924,-0.0984552,6.197843,0,805.0612,3.240042,0,3.999054,99.57129,0.9600754,0.9401401
"2026-04-01 17:30:05.1",50073280,-5.460468,-0.7975988,0.009480664,6.191549,0,806.0472,3.2158,0,3.999054,99.56924,0.9600902,0.9402156
"2026-04-01 17:30:05.2",50073281,-5.894133,0.2301738,-0.3440887,6.30995,0,805.5781,3.260126,0,3.999054,99.57178,0.9602073,0.9402933
"2026-04-01 17:30:05.3",50073282,-5.230771,-0.1788,-0.4041736,5.913837,0,807.0117,3.202403,0,3.999054,99.57033,0.9600443,0.940211
"2026-04-01 17:30:05.4",50073283,-5.111907,-0.4659972,-0.03346472,5.964289,0,806.4982,3.188451,0,3.999054,99.56596,0.9601257,0.9401023
"2026-04-01 17:30:05.5",50073284,-5.620185,-0.826962,0.07136991,6.117227,0,806.6145,3.207124,0,3.979095,99.56688,0.960156,0.9402502
"2026-04-01 17:30:05.6",50073285,-5.868151,-0.619406,0.006263567,6.537087,0,805.3635,3.260722,0,3.979095,99.56613,0.9599864,0.9401671
"2026-04-01 17:30:05.7",50073286,-6.603164,1.168121,-0.4976433,6.52121,0,804.716,3.298303,0,3.979095,99.5685,0.9599825,0.9402274
"2026-04-01 17:30:05.8",50073287,-5.908413,1.45654,-0.5609523,6.3683,0,804.4011,3.268933,0,3.979095,99.57053,0.9599975,0.9400505
"2026-04-01 17:30:05.9",50073288,-5.705833,0.5816558,-1.330713,6.168694,0,805.2665,3.248992,0,3.979095,99.56753,0.9601492,0.9402506
"2026-04-01 17:30:06",50073289,-6.836872,0.635781,-0.5410957,6.873784,0,803.8142,3.332538,0,3.979095,99.56718,0.9600639,0.9401802
"2026-04-01 17:30:06.1",50073290,-6.219614,0.2176887,-0.5803725,6.909034,0,803.3738,3.388812,0,3.979095,99.56699,0.9600453,0.9401235
"2026-04-01 17:30:06.2",50073291,-6.743083,0.5943334,-0.2586312,6.756266,0,802.9578,3.353307,0,3.979095,99.56729,0.9600622,0.9400643
"2026-04-01 17:30:06.3",50073292,-8.109548,1.078911,-0.3890439,6.578115,4,803.9637,3.35998,0,3.979095,99.56448,0.9599898,0.940184
"2026-04-01 17:30:06.4",50073293,-6.480558,-0.3442374,0.3427918,7.064611,4,803.1031,3.345109,0,3.979095,99.56225,0.9598892,0.940034
"2026-04-01 17:30:06.5",50073294,-5.639731,-0.6295821,0.1172981,7.347966,4,801.9783,3.383032,0,3.961426,99.56613,0.9602336,0.9402382
"2026-04-01 17:30:06.6",50073295,-6.756817,-0.1674355,-0.2661031,7.236839,0,803.7541,3.317929,0,3.961426,99.5665,0.9601598,0.9402942
"2026-04-01 17:30:06.7",50073296,-6.235358,-0.2719807,0.2793144,7.046614,0,802.1956,3.334527,0,3.961426,99.56688,0.9597902,0.9399812
"2026-04-01 17:30:06.8",50073297,-6.423224,-0.7617627,-0.6605833,6.838355,0,803.1875,3.327124,0,3.961426,99.56693,0.9602093,0.9402399
"2026-04-01 17:30:06.9",50073298,-5.858913,-1.955466,0.4112315,6.806192,0,803.353,3.347512,0,3.961426,99.56669,0.959983,0.9402567
"2026-04-01 17:30:07",50073299,-6.066101,-0.9907718,0.4125858,6.883462,0,803.1061,3.333051,0,3.961426,99.56406,0.9599823,0.9400502
"2026-04-01 17:30:07.1",50073300,-4.945549,-0.478771,0.2186592,6.80203,0,802.6459,3.352767,0,3.961426,99.56445,0.960151,0.9402844
"2026-04-01 17:30:07.2",50073301,-6.515715,-1.084547,-0.1269372,6.851948,0,802.9568,3.329604,0,3.961426,99.57263,0.9600562,0.940142
